Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
18.33,2,0.5164173978870158328898861534,0.522504679486367,0.521732024498403,0.517047148320321,0.516274022364914,0.147285134932158,0.1654035978760394249383619474,0.1120843928518784249383619474,0.053319205024161,5.7661993351704245012813748895,96.44352379978325290869348698,99.86180620499414933023231603,2391034000
18.34,2,0.5164111404348402013565859256,0.522497361222828,0.521725516068812,0.517040883237432,0.516268567609603,0.147255056861697,0.1653733109874093277659945830,0.1120541059632483277659945830,0.053319205024161,5.7650022144230666003391713007,96.43340400366846383895981889,99.85310367799706190081955713,2392338000
18.35,2,0.5164048913402732594384690695,0.522490052399202,0.521719015805057,0.517034626522343,0.516263119947238,0.147225009390994,0.1653430549648804176079559236,0.1120238499407194176079559236,0.053319205024161,5.7638065949509500256233978917,96.42330850186027124973973523,99.84442171219350133355075918,2393643000
18.36,2,0.5163986581763533380575642383,0.522482760832151,0.521712531526472,0.517028385757328,0.516257686962767,0.147194999099573,0.1653128366568592263467087347,0.1119936316326982263467087347,0.053319205024161,5.7626126708191046681394789541,96.41323003862715514790832585,99.83575422625944258943003823,2394947000
18.37,2,0.5163924332757450846798992081,0.522475478690696,0.521706055404744,0.517022153265701,0.516252260982172,0.147165021702936,0.1652826515082527668491857767,0.1119634464840917668491857767,0.053319205024161,5.7614203094064636270647062998,96.40313898399645080967234618,99.82707694394731944424674821,2396252000
18.38,2,0.5163862147362711582905346889,0.522468203731267,0.521699585198961,0.517015927142966,0.516246840103616,0.147135067524476,0.1652524897701433901210674610,0.1119332847459823901210674610,0.053319205024161,5.7602292292998007018996487369,96.39306555883438159288608218,99.81841486465159678693583405,2397556000
18.39,2,0.5163799931323392536068294525,0.522460926650554,0.521693111608464,0.517009697952037,0.516241414892666,0.147105140559655,0.1652223551109712996156634990,0.1119031500868102996156634990,0.053319205024161,5.7590395334648496252123697053,96.38300599029294144808404824,99.80976482290896653105441413,2398861000
18.40,2,0.5163737877959005980063994084,0.522453667292139,0.521686654479484,0.517003485048437,0.516236004707495,0.147075254446693,0.1651922618532696517695352332,0.1118730568291086517695352332,0.053319205024161,5.7578516300847104463189794998,96.37293537017897138648148774,99.80110609980145151339800066,2400165000
18.41,2,0.5163675897071053239065731245,0.522446416302079,0.52168020446071,0.51699727940132,0.516230600519892,0.147045400090847,0.1651622005814820630128392996,0.1118429955573210630128392996,0.053319205024161,5.7566652472962394217445187608,96.36289248060634411490920943,99.79247072762995221618694206,2401469000
18.42,2,0.5163613986756450513350039291,0.522439173190923,0.521673761065327,0.516991080820144,0.51622520214195,0.147015568935737,0.1651321627274495471172099734,0.1118129577032885471172099734,0.053319205024161,5.7554801375124400270325790941,96.35285882720641117674734258,99.7838436495511183365285127,2402774000
18.43,2,0.5163552147988403738576289871,0.52243193813931,0.521667324476596,0.516984889402348,0.516219809673734,0.146985763362082,0.1651021506768376559890948066,0.1117829456526766559890948066,0.053319205024161,5.75429636695028784266517834,96.34280811499833478908629341,99.77520320859212606274244851,2404078000
18.44,2,0.5163490371730868298390091625,0.522424710462084,0.521660894011977,0.516978704243226,0.516214422213156,0.14695598967268,0.1650721707047839259204192651,0.1117529656806229259204192651,0.053319205024161,5.7531141132519517168688147702,96.33278039760430626402107599,99.76658221659976106392268841,2405383000
18.45,2,0.5163428666094394634894037528,0.522417491080517,0.521654470595353,0.516972526154822,0.516209040574872,0.146926250981126,0.1650422259552305285254162356,0.1117230209310695285254162356,0.053319205024161,5.7519334643574322364768214717,96.32275228402643529933554765,99.75796139013188218624625147,2406687000
18.46,2,0.5163367142990786878398043002,0.522410291166425,0.521648065401147,0.516966366341964,0.516203675966316,0.146896546146466,0.1650123156778987334455976428,0.1116931106537377334455976428,0.053319205024161,5.7507543966455189009897672522,96.31274614438097499040785907,99.74935912713801522913235923,2407992000
18.47,2,0.5163305569370233901934310355,0.52240308693138,0.521641654643523,0.516960201471251,0.516198305056684,0.146866862545568,0.1649824264272336236243568872,0.1116632214030726236243568872,0.053319205024161,5.749576522802114260581377502,96.30275027176697515863169278,99.7407660320309039115211442,2409296000
18.48,2,0.5163244167363544662198823472,0.522395900857527,0.521635260807219,0.516954053782852,0.516192950088738,0.146837206719457,0.1649525655249819258090973596,0.1116333605008209258090973596,0.053319205024161,5.7484000504525461937864429406,96.29273171540661975025683131,99.73215488909720937495162572,2410600000
18.49,2,0.5163182737922874836448625420,0.52238871357063,0.521628864520582,0.51694790334771,0.516187591136005,0.146807594903902,0.1649227485209608120816033052,0.1116035434967998120816033052,0.053319205024161,5.7472254229389259863486846337,96.28275652890122603453154768,99.72357972830552571694985591,2411905000
18.50,2,0.5163121479181443962252156557,0.522381544313868,0.521622485029367,0.516941770003307,0.516182248038546,0.146778009733924,0.1648929587324360838011311128,0.1115737537082750838011311128,0.053319205024161,5.7460521602088439793313105375,96.27278578321776248456184573,99.71500883090885515195230421,2413209000
18.51,2,0.5163060291858237295577688714,0.522374383063534,0.521616112312436,0.516935643809436,0.516176910858725,0.146748448991787,0.1648631935932909887540151147,0.1115439885691299887540151147,0.053319205024161,5.7448801866211192345210645178,96.26279724517493105851086469,99.70642395941192497536936581,2414514000
18.52,2,0.5162999064095545185779036984,0.522367218713142,0.521609735265868,0.516929513566685,0.516171568399695,0.146718915533988,0.1648334555707606401602527027,0.1115142505465996401602527027,0.053319205024161,5.7437095707295947521848504134,96.25283359173620531424423808,99.69786015340826766099141063,2415818000
18.53,2,0.5162938000111700828448620228,0.522360072324527,0.521603374954053,0.516923399721792,0.51616624111075,0.146689426617605,0.1648037626465479584440941847,0.1114845576223869584440941847,0.053319205024161,5.7425408255447766370849402543,96.2428888746252658562051034,99.68931221124299486161220723,2417123000
18.54,2,0.5162877014549328323976642607,0.5223529341055,0.521597021587353,0.516917293728608,0.516160920448296,0.146659946709761,0.1647740789677669490389550958,0.1114548739436059490389550958,0.053319205024161,5.7413729218298313165276942565,96.23291570905363176352220044,99.68074178800030958731517265,2418427000
18.55,2,0.5162816101617573740874901436,0.522345804645082,0.521590675757333,0.516911195007343,0.516155605835086,0.146630509290908,0.1647444380151196426353134772,0.1114252329909586426353134772,0.053319205024161,5.740206816608911390825656292,96.22298297098677178023704061,99.67220493234252247643441823,2419731000
18.56,2,0.5162755238307084162674064789,0.522338680972472,0.521584334495726,0.516905101254256,0.516150294969916,0.146601095299044,0.1647148206346264639062619351,0.1113956156104654639062619351,0.053319205024161,5.739041959033627764417821399,96.21303173745907707209672818,99.66365352505706733992921906,2421036000
18.57,2,0.5162694456478708787674009608,0.522331567109069,0.521578001826462,0.516899015659317,0.516144991045289,0.146571728487422,0.1646852507055024710051636436,0.1113660456813414710051636436,0.053319205024161,5.7378790310658070734643660827,96.20312155494754528347820088,99.65513611126635425256528125,2422340000
18.58,2,0.5162633734301587947032255887,0.522324459497228,0.521571674194421,0.516892936036778,0.516139691877982,0.146542369608113,0.1646556888796558754844277609,0.1113364838554948754844277609,0.053319205024161,5.7367169033383168378307232863,96.19320256144974340737439914,99.6466123684342460843983421,2423645000
18.59,2,0.5162573174796943424514304782,0.522317369692942,0.521565363158114,0.516886872701323,0.516134407785199,0.14651305402742,0.1646261709052316324182427954,0.1113069658810706324182427954,0.053319205024161,5.7355565978327932327372076233,96.18327916496828830407183497,99.63808530076128154213778174,2424949000
18.60,2,0.5162512594973269051008603052,0.522310278723025,0.521559049746862,0.516880807331487,0.516129120447985,0.146483763402205,0.1645966777881993379775750972,0.1112774727640383379775750972,0.053319205024161,5.734397568283053394343995597,96.1733837969700265544122018,99.62958189993746779615190448,2426254000
18.61,2,0.5162452076673137793806133823,0.522303194943249,0.521552742318942,0.516874748121509,0.516123838063084,0.146454502215065,0.1645672143001244646046299051,0.1112480092759634646046299051,0.053319205024161,5.7332399492570564728248126021,96.16349188943412201754663871,99.62108187899813119022648189,2427558000
18.62,2,0.5162391726913916382777284952,0.522296128889423,0.521546451412662,0.516868705786174,0.516118571347781,0.146425265153696,0.1645377754997201634948356972,0.1112185704755591634948356972,0.053319205024161,5.732083597070053421667860131,96.15358499654263796962517838,99.61257015128734661719711297,2428863000
18.63,2,0.5162331339868097390842596376,0.522289060558308,0.521540157027273,0.516862659717633,0.51611329969672,0.146396069891443,0.1645083783515492699561700618,0.1111891733273882699561700618,0.053319205024161,5.7309289955936762921364755989,96.14371508439122844616127514,99.60408915312899649702720168,2430167000
18.64,2,0.5162271121392401642531941642,0.522282010086377,0.521533879301733,0.51685663052666,0.516108043723161,0.146366902486266,0.1644790096249063474357629104,0.1111598046007453474357629104,0.053319205024161,5.7297757636688405140395202623,96.13385049286027403514093244,99.59561307522389245573727722,2431471000
18.65,2,0.5162210964480690435646431833,0.52227496667821,0.521527607443099,0.516850607499593,0.516102792715921,0.146337760783873,0.1644496667901409403896992941,0.1111304617659799403896992941,0.053319205024161,5.7286238266990762439020347619,96.12397385314422500748869025,99.58712767407767277626574598,2432776000
18.66,2,0.5162150787337589157435283937,0.522267922156657,0.521521333276694,0.51684458244692,0.516097538487962,0.146308645281091,0.1644203500584872257754450129,0.1111011450343262257754450129,0.053319205024161,5.7274731886085030734603836385,96.11411652103518746795625582,99.57865872879317935204362801,2434081000
18.67,2,0.5162090761778374223875411610,0.522260893710955,0.52151507399422,0.516838572571121,0.51609229824423,0.146279555298369,0.1643910593507886965210762188,0.1110718543266276965210762188,0.053319205024161,5.7263238450021459680934238201,96.10424930836942274706300219,99.57018223310594103314769654,2435385000
18.68,2,0.5162030805742960422995233033,0.52225387379676,0.521508822053793,0.51683256965618,0.51608706377117,0.146250510213192,0.1643618137695185373701899343,0.1110426087453575373701899343,0.053319205024161,5.7251763409982426551075155228,96.09441942534864058221989,99.56173667891370313490997005,2436689000
18.69,2,0.5161970919519050789389635352,0.522246861150781,0.521502576194572,0.516826573730903,0.516081835100042,0.146221473024124,0.1643325762917782314369119767,0.1110133712676172314369119767,0.053319205024161,5.7240296138415841325903385381,96.08458341816213658874227166,99.55328696768034150207902771,2437994000
18.70,2,0.5161911104908475177543782530,0.522239857121259,0.521496337767247,0.516820584975692,0.516076612413697,0.146192477170494,0.1643033803836649779784926529,0.1109841753595039779784926529,0.053319205024161,5.722884620137911076085484472,96.07473883099227620269711713,99.54483049467707132601709931,2439298000
18.71,2,0.5161851357798693489921549536,0.522232860798539,0.521490105864603,0.516814602978792,0.51607139530282,0.146163508401413,0.1642742117713089791929038012,0.1109550067471479791929038012,0.053319205024161,5.7217409488437099442972180126,96.06492660542784958104034263,99.53640117755876295099744147,2440602000
18.72,2,0.5161791662321602875524703870,0.522225870679359,0.521483878985811,0.516808626151457,0.516066182181102,0.146134569192461,0.1642450728764055793588164681,0.1109258678522445793588164681,0.053319205024161,5.720598667208105189624128632,96.05509964280935900984296239,99.5279602328258729037485867,2441907000
18.73,2,0.5161732038766911951554809493,0.522218889076817,0.521477659446397,0.516802656525133,0.516060975082417,0.146105667573545,0.1642159718047797275537581233,0.1108967667806187275537581233,0.053319205024161,5.7194580053185681925482341705,96.04530284654396127748804594,99.51954444920147580393797882,2443212000
18.74,2,0.5161672581585460420781251777,0.522211924535502,0.521471455793369,0.516796703556422,0.516055783465788,0.1460767772629,0.1641868825889623982117261499,0.1108676775648013982117261499,0.053319205024161,5.7183182171346152297027382557,96.03550934990219716314555751,99.51113217703882873978400142,2444516000
18.75,2,0.5161613087234851205585454594,0.522204957721169,0.5214652486949,0.516790746866262,0.516050586954573,0.146047928535785,0.1641578348111006891705686653,0.1108386297869396891705686653,0.053319205024161,5.7171801479950699470892750819,96.02570518827572221743294466,99.50271141085237422225835805,2445820000
18.76,2,0.5161553661333112041755435518,0.522197998841712,0.521459048361291,0.516784797029336,0.516045396125863,0.146019110704054,0.1641288181458919974535063953,0.1108096131217309974535063953,0.053319205024161,5.7160434999744219054049764882,96.01593060878678667714183821,99.49431543248365524416222403,2447125000
18.77,2,0.5161494395354651854912336084,0.522191056702818,0.521452863600633,0.51677886320424,0.516040220140659,0.145990313501815,0.1640998226410959706088483500,0.1107806176169349706088483500,0.053319205024161,5.7149079858347358063296353295,96.00613871542452145834696005,99.4859058361921079075172955,2448429000
18.78,2,0.5161435199896066524304976988,0.522184122611386,0.521446685722222,0.516772936439732,0.516035050050116,0.145961544477423,0.1640708555371686085923059149,0.1107516505130076085923059149,0.053319205024161,5.7137738108724744532126346208,95.99637719015852291922764336,99.47752171521657480400653768,2449734000
18.79,2,0.5161375974090434029236388344,0.522177186439339,0.521440504600368,0.516767006636818,0.516029875757632,0.145932802974197,0.1640419158244487629277741401,0.1107227108002877629277741401,0.053319205024161,5.7126409440356684265359922034,95.98661759108915331861766599,99.46913968735645807208069846,2451038000
18.80,2,0.5161316905909916131667208302,0.522170267408502,0.521434339459284,0.516761092615637,0.516024716085734,0.14590410016633,0.1640130153412355938030024708,0.1106938103170745938030024708,0.053319205024161,5.7115097223393274737142312815,95.97685331692070431177997202,99.46075411124864698538466932,2452343000
18.81,2,0.5161257809446449773833369889,0.522163346081381,0.521428170863853,0.516755175762712,0.516019552423322,0.145875412781917,0.1639841301515258476707918601,0.1106649251273648476707918601,0.053319205024161,5.7103794579401467044480501207,95.96710753784553367771288086,99.4523844623876474041286858,2453647000
18.82,2,0.5161198872669944143231812790,0.522156442105304,0.521422018463777,0.516749274897956,0.516014403592685,0.145846764186443,0.1639552842923362008960283278,0.1106360792681752008960283278,0.053319205024161,5.709250837320621792868151312,95.9573794859623709962712691,99.44402968584522724958362062,2454951000
18.83,2,0.5161139993558946644282387279,0.522149544679733,0.521415871460878,0.516743379806784,0.516009259381602,0.145818137778566,0.1639264607955865652535224052,0.1106072557714255652535224052,0.053319205024161,5.7081233722537711687833961101,95.94763296658803975578850291,99.43566029737050800868482632,2456256000
18.84,2,0.5161081186192130451651662075,0.522142656060755,0.521409732113609,0.516737491898778,0.516004121202019,0.14578955777438,0.1638976839414367476910877244,0.1105784789172757476910877244,0.053319205024161,5.7069977561876424302814643064,95.9379241099037914965935675,99.42732204681980885559474897,2457560000
18.85,2,0.5161022438545821385959045359,0.522135773825186,0.521403598001136,0.516731609970106,0.515998987852457,0.145760989277136,0.1638689187699115866472357168,0.1105497137457505866472357168,0.053319205024161,5.7058729854653987870630541652,95.92818867541542194853467619,99.41896269048696966936599638,2458865000
18.86,2,0.5160963759461515385909436053,0.522128899865267,0.521397471018051,0.516725734905995,0.515993860220495,0.145732461108399,0.1638401941511377102218282676,0.1105209891269767102218282676,0.053319205024161,5.7047498850279226678474149184,95.91849207502683559128285838,99.4106355357828916772634176,2460169000
18.87,2,0.5160905148095683628763971163,0.522122033003601,0.521391349989297,0.516719866621989,0.515988738224019,0.145703941971825,0.1638114787668284975128919967,0.1104922737426674975128919967,0.053319205024161,5.7036275555451264186361807553,95.90879009613545778171846531,99.40230475238511887279038,2461474000
18.88,2,0.5160846707340045543663833638,0.52211518462302,0.521385246300042,0.516714015419808,0.515983632167087,0.145675462646499,0.1637828037746545804223115961,0.1104635987504935804223115961,0.053319205024161,5.7025068874912152262626847652,95.89908166254805207001000633,99.39396890391256153678718173,2462778000
18.89,2,0.5160788216348809177336373389,0.522108332304586,0.521379137533678,0.516708159187941,0.515978519940518,0.145647014714772,0.1637541599797676140254948038,0.1104349549556066140254948038,0.053319205024161,5.7013876153258649067435456824,95.88940751170058872128854484,99.3856616665630908063423902,2464082000
18.90,2,0.5160729793963268898610071728,0.522101487801948,0.521373035446179,0.51670230982501,0.51597341344526,0.14561859381739,0.1637255434358459296796614041,0.1104063384116849296796614041,0.053319205024161,5.7002696238679792064390694664,95.87971298071201468147725084,99.37733812861608565888636927,2465387000
18.91,2,0.5160671429348307735311818966,0.52209464969647,0.521366938621224,0.516696466246182,0.515968311598799,0.145590190414301,0.1636969445592206045040243863,0.1103777395350596045040243863,0.053319205024161,5.6991526364383878608731238915,95.87004188574030547816064201,99.36903450770779388821253263,2466691000
18.92,2,0.5160613236547721099973035437,0.522087829990604,0.521360859063581,0.516690639869743,0.515963225821736,0.145561821034474,0.1636683802877515561754866373,0.1103491752635905561754866373,0.053319205024161,5.6980371361437120329220648474,95.86037980934180801492559199,99.36073863939262535699697466,2467996000
18.93,2,0.5160555001215544867918105681,0.522081007313942,0.521354775405146,0.516684809234959,0.515958134655644,0.145533488639004,0.1636398528349938594752361514,0.1103206478108328594752361514,0.053319205024161,5.6969231842703539763517307888,95.85071153891248250808831415,99.35243796244996042678894746,2469300000
18.94,2,0.5160496936870986695823559971,0.522074202793008,0.521348708774745,0.516678995719788,0.515953059480782,0.14550518565455,0.1636113553696048553502111498,0.1102921503454438553502111498,0.053319205024161,5.6958105829874111870705774572,95.84107668634707534158665088,99.34416518929626275878515464,2470605000
18.95,2,0.5160438930016016385762291406,0.522067404344381,0.52134264709125,0.516673187960586,0.515947988935803,0.145476891667669,0.1635828670689532650942659751,0.1102636620447922650942659751,0.053319205024161,5.6946987336431731769585271672,95.83140675536933489719747274,99.33586431722395123950453835,2471909000
18.96,2,0.5160380889825877546145050604,0.522060603893513,0.521336582282402,0.516667376863802,0.515942913929446,0.145448636017404,0.1635544169724911308210853357,0.1102352119483301308210853357,0.053319205024161,5.6935884660293524923404910976,95.82178144952576040011629011,99.32760041980147180449286188,2473213000
18.97,2,0.5160323011492360591000036468,0.522053820675896,0.521330533585977,0.516661581972418,0.515937854006977,0.145420409557222,0.1635259966106445908955238020,0.1102067915864835908955238020,0.053319205024161,5.6924795353832083897415098933,95.81215970129926993995519495,99.3193398473647731037632063,2474518000
18.98,2,0.5160265191849408123296704042,0.522047044250006,0.521324490562726,0.516655792957248,0.515932798841488,0.1453922092504,0.1634976025842177287275003657,0.1101783975600567287275003657,0.053319205024161,5.6913718421976858151632177403,95.80252171368690790904895444,99.31106636331229862412794257,2475822000
18.99,2,0.5160207439737821573034198692,0.522040276036195,0.521318454635274,0.51665001070345,0.51592774932041,0.145364050407365,0.1634692502439588610688063811,0.1101500452197978610688063811,0.053319205024161,5.6902658241119647849809051466,95.79292332102545479271119453,99.30282564254038005554142792,2477127000
19.00,2,0.5160149747507032891756320548,0.522033514224537,0.521312423995963,0.516644234445033,0.515922704680021,0.145335903147005,0.1634409096638719403246514614,0.1101217046397109403246514614,0.053319205024161,5.6891606216821731462858183232,95.78331860920691627891801688,99.29458042367075610412555831,2478431000
19.01,2,0.5160092122003458948257645520,0.522026760334049,0.521306400166064,0.516638464867475,0.515917665608056,0.145307791326705,0.1634126047399019222429701385,0.1100933997157409222429701385,0.053319205024161,5.6880569173493565013377282663,95.77370969303169463095044014,99.28633202030583829791287722,2479736000
19.02,2,0.5160034557227992319054272648,0.522020013065062,0.521300381848166,0.516632701370134,0.515912631506132,0.145279694939376,0.1633843154318670349804778629,0.1100651104077060349804778629,0.053319205024161,5.6869541348773172507268158029,95.76411656573741254581242437,99.27809723768308060892920245,2481040000
19.03,2,0.5159977060024855759325318792,0.522013274013005,0.521294370639944,0.516626944638265,0.515907603061752,0.145251640036912,0.1633560678315506866439953521,0.1100368628073896866439953521,0.053319205024161,5.6858530196132532270211443745,95.75452077704713865932909011,99.26986042475322990226462563,2482345000
19.04,2,0.5159919621573730232192509400,0.522006541711102,0.521288365076868,0.516621193788763,0.515902579394056,0.145223609920548,0.1633278451992473437793345690,0.1100086401750863437793345690,0.053319205024161,5.684753089872674900179325372,95.74495279073813929586755496,99.26164694729119120146673574,2483649000
19.05,2,0.5159862353054176835617456107,0.521999827287292,0.521282376289112,0.516615459953139,0.515897571636793,0.145195604293582,0.1632996476268741086327233203,0.1099804426027131086327233203,0.053319205024161,5.6836543461614621637092841226,95.73536775892853988715753705,99.253419886661053685319177,2484953000
19.06,2,0.5159805030967637868107777756,0.521993108501012,0.521276382038343,0.516609720754286,0.515892557415088,0.145167627456654,0.1632714786363437598322563251,0.1099522736121827598322563251,0.053319205024161,5.6825568872477045333043623716,95.72580829774896079775436856,99.24521425302029511956714328,2486258000
19.07,2,0.5159747878832622892040908255,0.521986408052858,0.521270405027385,0.516603998571309,0.515887559110274,0.145139688225365,0.1632433478302059273156054466,0.1099241428060449273156054466,0.053319205024161,5.6814609860968627186652583793,95.71626859683930092611102322,99.23702509003750964717704182,2487562000
19.08,2,0.5159690694320052455326000502,0.521979704947057,0.521264424262684,0.516598273146629,0.515882556466993,0.145111765814101,0.1632152337028427300959022708,0.1098960286786817300959022708,0.053319205024161,5.68036602449107269642517578,95.70670321171154639499001409,99.22881536846805297756045459,2488867000
19.09,2,0.5159633558609286615918890829,0.521973007972644,0.52125844853549,0.51659255260808,0.515877557615295,0.145083879015254,0.1631871553420084544938252405,0.1098679503178474544938252405,0.053319205024161,5.6792725471269211384899530833,95.69717117771855883569606908,99.22063333933474814166010315,2490171000
19.10,2,0.5159576588565090357528220017,0.521966327903228,0.521252488621622,0.51658684865639,0.515872574258119,0.14505600107529,0.1631590863865371503357415122,0.1098398813623761503357415122,0.053319205024161,5.678179796685323903887131967,95.68761858432372929436901209,99.2124350902955181606895498,2491476000
19.11,2,0.5159519688150321648895024063,0.521959656347838,0.521246536132307,0.516581151676135,0.515867596782243,0.145028167225683,0.1631310617536784640958410110,0.1098118567295174640958410110,0.053319205024161,5.677088771344491319923072649,95.67809989905797882810696553,99.20426483253483177576583316,2492780000
19.12,2,0.5159462747736136327116542035,0.521952981117401,0.521240578880677,0.51657545069106,0.515862614213614,0.145000342927436,0.1631030465001584031605189291,0.1097838414759974031605189291,0.053319205024161,5.6759984679260541670797929695,95.66858069764079730169429651,99.19609484631201784614105738,2494085000
19.13,2,0.5159405963823651625734650256,0.521946323054488,0.521234637711492,0.516569765375239,0.515857646228499,0.14497256129842,0.1630750744511459809500774443,0.1097558694269849809500774443,0.053319205024161,5.6749098533224315156391813083,95.65905450615544917454381463,99.18791919551310953844737747,2495389000
19.14,2,0.5159349248761532582824296490,0.52193967274746,0.521228703215296,0.516564086952852,0.515852684053264,0.144944804284224,0.1630471272348430534099164608,0.1097279222106820534099164608,0.053319205024161,5.673822399093053034828908804,95.64955398701110142416049237,99.17976509143320633731877237,2496693000
19.15,2,0.5159292591389822186699620956,0.521933029676594,0.521222774874555,0.51655841430654,0.515847726572735,0.144917089018417,0.1630192219563185462269147772,0.1097000169321575462269147772,0.053319205024161,5.6727365931347680871666595747,95.64004836365315407414882243,99.17160688857812850175149398,2497998000
19.16,2,0.5159235991718022595193547099,0.521926392707615,0.521216851557163,0.516552747437256,0.515842773790041,0.14488938299213,0.1629913260869980750334567275,0.1096721210628370750334567275,0.053319205024161,5.6716515014452269774147056516,95.63056699211260197915632622,99.16346933035621046694045047,2499302000
19.17,2,0.5159179460925144837790432858,0.52191976363455,0.52121093505932,0.516547087464263,0.515837826826616,0.144861705508552,0.1629634589809983513378495183,0.1096442539568373513378495183,0.053319205024161,5.6705676763517664174529693457,95.62108377889895569975207478,99.15533058565853106425245242,2500607000
19.18,2,0.5159122977851097207287974603,0.521913140122279,0.521205023048071,0.516541432268972,0.515832883566038,0.144834050403887,0.1629356143968592117948628105,0.1096164093726982117948628105,0.053319205024161,5.6694849369224012574551760506,95.61158931319601322844758501,99.14718301317771387471552378,2501911000
19.19,2,0.5159066572505217533121014983,0.521906525806346,0.521199119161117,0.516535784855977,0.515827947015061,0.144806435693676,0.1629078104661003322729663366,0.1095886054419393322729663366,0.053319205024161,5.6684038004596144677032141472,95.60213160419472830229361807,99.13906581113885610997864883,2503216000
19.20,2,0.5159010313727361544214603440,0.521899927161795,0.521193229875659,0.516530152117658,0.51582302406822,0.14477884930662,0.1628800353508269725768065500,0.1095608303266659725768065500,0.053319205024161,5.6673239257053514631594851237,95.59265686143111308213926685,99.13093489984927951677190637,2504520000
19.21,2,0.5158953923865812668734334323,0.521893315728786,0.521187326734003,0.516524506254984,0.515818086928634,0.14475127280477,0.1628522696311641031501567791,0.1095330646070031031501567791,0.053319205024161,5.6662447541939367845639199482,95.58320156910462685234813923,99.12282066100452325994126906,2505824000
19.22,2,0.5158897791760333095748250811,0.521886731548065,0.521181449779039,0.51651888619935,0.515813174529843,0.14472373727614,0.1628245457736641477896756450,0.1095053407495031477896756450,0.053319205024161,5.6651672138962625733383983459,95.5737412254076101487989279,99.11470233579260972903464823,2507129000
19.23,2,0.5158841627420052204506435679,0.521880145003734,0.521175569397008,0.516513262916304,0.515808257839534,0.144696226577039,0.1627968466109648009841825260,0.1094776415868038009841825260,0.053319205024161,5.6640908108762749722157184391,95.56430837609651795965153601,99.10660702440876424380557863,2508433000
19.24,2,0.5158785610854137845382505994,0.521873574113202,0.52116970360745,0.516507654428716,0.51580335488271,0.144668740236435,0.1627691723011935224468591095,0.1094499672770325224468591095,0.053319205024161,5.6630155475367554878140993132,95.55488116367790778957968021,99.0985167230027765072524602,2509738000
19.25,2,0.5158729570902154932726673625,0.521867001783293,0.521163835319316,0.516502043599669,0.515798448524582,0.144641279805934,0.1627415237985415781014091880,0.1094223187743805781014091880,0.053319205024161,5.6619414490859048706305433521,95.54543753843542395998000744,99.0904132537094690847351836,2511042000
19.26,2,0.5158673678742686660571866256,0.521860445222084,0.521157981742804,0.516496447567896,0.515793555906007,0.144613846972027,0.1627139033891018712387838376,0.1093946983649408712387838376,0.053319205024161,5.6608685788882097366714240356,95.53602385935859200398986756,99.08233474402761451980350017,2512347000
19.27,2,0.5158617744384743570722161580,0.521853885289149,0.521152123739605,0.51649084731113,0.515788658006834,0.144586438683123,0.1626863073552240383667631289,0.1093671023310630383667631289,0.053319205024161,5.659796828313509848777702474,95.5265955135486622320881127,99.07424452041069340811599366,2513651000
19.28,2,0.5158561977837252997267751728,0.521847343031117,0.521146282358461,0.516485263855872,0.51578377585568,0.144559055148436,0.1626587366405839524227395967,0.1093395316164229524227395967,0.053319205024161,5.6587262222688051102987616826,95.51719030985000238097302334,99.06617369518740789067982728,2514956000
19.29,2,0.5158506267939619687055690620,0.52184080791993,0.521140447073417,0.516479686072509,0.515778898325035,0.144531713788492,0.1626312082877469049119422198,0.1093120032635859049119422198,0.053319205024161,5.6576572468603476623332043985,95.50780517582743840283803689,99.05811942822359349022429007,2516260000
19.30,2,0.5158450515870237287778328148,0.521834268963656,0.521134606894642,0.516474104066828,0.515774015522789,0.144504383341349,0.1626036906702742520084131611,0.1092844856461132520084131611,0.053319205024161,5.6565889939300730501163297797,95.49839576989811527353254018,99.05004576838309142466191661,2517564000
19.31,2,0.5158394931637925373679431192,0.521827748182511,0.52112878384445,0.516468538865321,0.515769148477532,0.144477091896474,0.1625762126290889045642829058,0.1092570076049279045642829058,0.053319205024161,5.6555222875822818020441100664,95.4890243632040131827789203,99.04200347294035714886437941,2518869000
19.32,2,0.5158339404081929163642617812,0.521821233357591,0.521122965706022,0.516462979338358,0.515764286061724,0.144449808455273,0.1625487427581204951251997157,0.1092295377339594951251997157,0.053319205024161,5.6544562259720528465125174978,95.47962213384142425445113267,99.03393642636232892144907378,2520173000
19.33,2,0.5158283935139600019279791420,0.521814725951,0.521117153943553,0.516457425679908,0.515759428471421,0.144422569328981,0.1625213173975823322518681864,0.1092021123734213322518681864,0.053319205024161,5.6533918480424739819325088542,95.47026337091312673280479083,99.02590514943436545593402095,2521478000
19.34,2,0.5158228522129925233019574971,0.521808225039942,0.521111347636322,0.516451877621545,0.515754575440277,0.144395355783487,0.1624939177926450383004779893,0.1091747127684840383004779893,0.053319205024161,5.6523286143799383243560976526,95.46089104162977971000925768,99.01786300624974069129739245,2522782000
19.35,2,0.5158173165822611466195745145,0.521801730743403,0.52110554690539,0.516446335240333,0.515749727047431,0.14436816901786,0.1624665451458718091605056874,0.1091473401217108091605056874,0.053319205024161,5.6512665573080785602579452086,95.45154296614694461827738768,99.00984111787936273644317879,2524087000
